,DroppingNode,DummyID,DummyType,DummyTimeLeft,DummyDelay,DummyRoute,DummyPr
217,8,d_6_69,Dummy,0,"[0, 0, 0.1623946713098816, 1.047460546410125, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 49]","[1.0747052610654039e-20, 6.282395280750707e-20, 4.579167058235038e-19, 2.3739785600448014e-18, 6.33034532197861e-17, 3.964331855705042e-16, 3.4775475061162452e-15, 1.8016678060072285e-14, 7.271286051995054e-14, 5.377393099752093e-13, 4.312476422602819e-12, 2.7487655874530415e-11, 1.8211634675880117e-10, 1.3880510230018827e-09, 1.1344200809373283e-08, 6.197116263564186e-08, 3.81924828189087e-07, 1.858141669174988e-06, 1.361551647567907e-05, 7.021336150717545e-05, 0.0003820949979720038, 0.0016072707462095595, 0.003818400815423039, 0.0]"
218,8,d_5_69,Dummy,0,"[0, 0, 4.256448976341064, 0.4329552473302052, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 46]","[1.977409794373677e-20, 1.1128518363868735e-19, 7.782259894156762e-19, 4.014975795274163e-18, 1.0999069710459024e-16, 6.911031237823913e-16, 6.050983446025686e-15, 3.156839786756023e-14, 1.1430278601479824e-13, 8.703783188552455e-13, 5.951747336231371e-12, 4.1545077774893e-11, 2.1651039425059123e-10, 1.917963928181728e-09, 1.3759910297022237e-08, 7.570447358782261e-08, 4.917242205976229e-07, 2.8830344487440814e-06, 2.0723338784909412e-05, 0.00011039667787632172, 0.000554420228498972, 0.0018528489025012754, 0.003299596465223488, 0.0]"
219,8,d_5_73,Dummy,0,"[0, 0, 0.5698168513331843, 0.6818743895154549, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 80]","[1.8698620531507707e-20, 1.0524169843402077e-19, 7.349912122259164e-19, 3.791921584425599e-18, 1.0388010282100192e-16, 6.527085057944806e-16, 5.714817699024259e-15, 2.98145979860291e-14, 1.0821122285774964e-13, 8.24114198680776e-13, 5.62109470644074e-12, 3.923701789851006e-11, 2.0448203901444727e-10, 1.8114103766160768e-09, 1.3066734162446844e-08, 7.19246490617635e-08, 4.644062083421996e-07, 2.743203760939191e-06, 1.9572042185747776e-05, 0.00010426352910541496, 0.0005236191046934735, 0.0017499128523623157, 0.00311628555048885, 0.0]"
220,8,d_6_67,Dummy,0,"[0, 0, 0.7137818408349221, 3.1086157779684136, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 4]","[9.25300009305299e-21, 5.409869284021089e-20, 3.934541844170633e-19, 2.040101690853721e-18, 5.421980262407703e-17, 3.3954749673195597e-16, 2.9785411349177457e-15, 1.5431397161969222e-14, 6.281765803650342e-14, 4.649309682663024e-13, 3.7141392000580344e-12, 2.3543348748149496e-11, 1.5696987015900194e-10, 1.1888743610559798e-09, 9.864818350104796e-09, 5.396599133707654e-08, 3.271209981191734e-07, 1.6338732128891533e-06, 1.1661774806709076e-05, 6.133650292576311e-05, 0.000327266749599907, 0.0014353268564877807, 0.0036099417920099314, 0.0]"
221,9,d_6_70,Dummy,0,"[0, 0, 0.4074976941674387, 2.0497251849478344, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 67]","[7.811646943823395e-21, 4.5675120715163927e-20, 3.335010429394677e-19, 1.7297878900822736e-18, 4.635070641787801e-17, 2.90367954530486e-16, 2.5481107745829203e-15, 1.3206352292709155e-14, 5.311917255952004e-14, 3.932998495044691e-13, 3.1633862921445915e-12, 2.0230966477979673e-11, 1.3390389828954892e-10, 1.025620253363847e-09, 8.367868986699113e-09, 4.5807604413692964e-08, 2.8462379177781474e-07, 1.3932031881999934e-06, 1.0323507297873528e-05, 5.374046726476747e-05, 0.00029827721385652413, 0.0013109920963327586, 0.0036316263469146357, 0.0]"
222,9,d_6_68,Dummy,0,"[0, 0, 0.6384750488611453, 0.45810784555422646, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 45]","[7.391289151585971e-21, 4.322071621426326e-20, 3.1471608623512217e-19, 1.6323549395388642e-18, 4.373993193393223e-17, 2.7401253505080957e-16, 2.404584535034984e-15, 1.2462484286017779e-14, 5.034722706966733e-14, 3.7292551485630565e-13, 2.9852037173217533e-12, 1.9091426325342453e-11, 1.263615562634437e-10, 9.678506227662098e-10, 7.957184283996403e-09, 4.3589948927317984e-08, 2.685919210572684e-07, 1.3320373561367944e-06, 9.74201994803412e-06, 5.0713453190262194e-05, 0.0002814762932392995, 0.0012371484598862601, 0.0034270694343129134, 0.0]"
223,7,d_4_84,Dummy,0,"[0, 0, 0.06075517031141619, 3.2910138551931234, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 47]","[2.4018491142901396e-20, 1.3938466442614956e-19, 9.64767666121627e-19, 4.8545723112228636e-18, 8.701264320142422e-17, 5.195221671711684e-16, 4.3332384856067015e-15, 2.0591411902944394e-14, 6.842413350140261e-14, 4.674924686716636e-13, 2.860207971064211e-12, 2.0498359492442422e-11, 1.0857827007002107e-10, 1.0154861169043492e-09, 7.081234148480678e-09, 3.5292537873935294e-08, 1.8594998301326968e-07, 9.547207644943095e-07, 7.4581565168272186e-06, 2.8280761675041825e-05, 0.00023573408814299825, 0.000691605122895102, 0.0018587320147988545, 0.0]"
224,9,d_4_83,Dummy,0,"[0, 0, 0.525464478258711, 0.5135205631385272, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 33]","[2.089210643965441e-20, 1.2124297437265872e-19, 8.408113148804389e-19, 4.231606935578914e-18, 7.574012207883753e-17, 4.522514571607073e-16, 3.772467212121094e-15, 1.7929097089723797e-14, 5.95716360888364e-14, 4.071003247509892e-13, 2.5180885308415852e-12, 1.7869702175851688e-11, 9.59064154250907e-11, 8.857521039701152e-10, 6.177544209491497e-09, 3.080841114392313e-08, 1.6271366270606443e-07, 8.358853137636576e-07, 6.5413030767440965e-06, 2.6403306265997952e-05, 0.00020750903540408362, 0.0006901086495563006, 0.0021294010140862447, 0.0014492753623188406]"
225,8,d_5_75,Dummy,0,"[0, 0, 0.17129777957051334, 0.06610360224881046, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 81]","[3.9686721816434495e-21, 2.2362220872398474e-20, 1.5697854376482383e-19, 8.108513834366093e-19, 2.289283671446565e-17, 1.4399095929177138e-16, 1.262542479808475e-15, 6.5928642240593706e-15, 2.331446411520108e-14, 1.7789384721218418e-13, 1.2313266647349807e-12, 8.896306615932854e-12, 4.547077895470031e-11, 4.20715580560709e-10, 2.926498402160878e-09, 1.62023121630779e-08, 1.1286488566189179e-07, 6.293208268306584e-07, 4.960230606119698e-06, 2.5140308023757843e-05, 0.0001487181681634338, 0.000530387400618869, 0.0016049649794700634, 0.0014477433981879362]"
226,9,d_4_82,Dummy,0,"[0, 0, 1.9479885849519971, 1.3932332986728684, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 96]","[1.196539891534399e-20, 6.944115603465314e-20, 4.836287251186224e-19, 2.4350155545685548e-18, 4.386167749856631e-17, 2.621308018224717e-16, 2.188757300315652e-15, 1.0419016073426738e-14, 3.421184810968909e-14, 2.3395390398395246e-13, 1.4823751021113173e-12, 1.0531636221528255e-11, 5.68777370273637e-11, 5.253494723608388e-10, 3.569370970369849e-09, 1.7835363327289696e-08, 1.000376988210483e-07, 4.881754717335431e-07, 4.12399441624734e-06, 1.7539810208388813e-05, 0.0001359206463583362, 0.0005139913329667597, 0.0019074043112340428, 0.003470310838917853]"
227,9,d_6_71,Dummy,0,"[0, 0, 0.35063314333377527, 0.7649721900422061, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 45]","[1.2661665326759675e-21, 7.411890225040086e-21, 5.552292229179536e-20, 2.888750641489418e-19, 8.123921589042704e-18, 5.1021218384195e-17, 4.489855216310338e-16, 2.333343801682629e-15, 8.824159113637398e-15, 6.570515009282508e-14, 5.512980640597756e-13, 3.679816068343823e-12, 2.367560538661035e-11, 1.9166341824796286e-10, 1.4544251299069012e-09, 8.037464571478773e-09, 5.626439928303912e-08, 2.6001534608479835e-07, 2.263207397922556e-06, 1.1785401350423377e-05, 7.598834846854493e-05, 0.0003713151713670954, 0.0015318642786541021, 0.002273357793157735]"
228,8,d_4_85,Dummy,0,"[0, 0, 0.6112781744020959, 0.47526453224064485, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 46]","[6.577700730050378e-21, 3.8175839730894504e-20, 2.667226274858208e-19, 1.343426189989625e-18, 2.4367957512052433e-17, 1.4575631363892846e-16, 1.2182495680220675e-15, 5.808342029577553e-15, 1.888991091169064e-14, 1.2931483293944435e-13, 8.343810136634255e-13, 5.9519204061823525e-12, 3.2217333708253326e-11, 2.9869997571378517e-10, 1.989836644659284e-09, 9.972804027819275e-09, 5.8778258344310596e-08, 2.7669607636050896e-07, 2.4762205446922153e-06, 1.0839467020130698e-05, 8.41916725923661e-05, 0.0003414833243160629, 0.0013902748469994054, 0.003220808992475473]"
229,9,d_6_66,Dummy,0,"[0, 0, 3.7007490241636543, 1.1590506269333618, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 63]","[7.878649518510311e-22, 4.612674099204444e-21, 3.528719838131484e-20, 1.8380712811015868e-19, 5.161897307483773e-18, 3.2435365456362455e-17, 2.8559348700496566e-16, 1.4850317329326635e-15, 5.507512790129167e-15, 4.103743322598327e-14, 3.563074316821457e-13, 2.3556307416162068e-12, 1.5379804582253596e-11, 1.2333679858320802e-10, 9.126688167940537e-10, 5.049109729993597e-09, 3.658332878439502e-08, 1.6446345471243805e-07, 1.4973128526734607e-06, 8.173636682923101e-06, 5.1379871961896286e-05, 0.00027284320644012724, 0.001196853598731347, 0.002359818210950416]"
230,9,d_6_73,Dummy,0,"[0, 0, 0.0249566823161624, 0.08738017373947801, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 16]","[5.435838221118673e-22, 3.1828443772452196e-21, 2.5000113133920312e-20, 1.3039425412749798e-19, 3.602134118001432e-18, 2.2641132638228925e-17, 1.9942056985414417e-16, 1.037278975567425e-15, 3.808681051677068e-15, 2.8393930526722643e-14, 2.571741686285465e-13, 1.650847329151769e-12, 1.116211910459476e-11, 8.669168300453866e-11, 6.337204206750272e-10, 3.508769605581677e-09, 2.586305952141551e-08, 1.1487509552951885e-07, 1.0686400925442358e-06, 6.336707664466259e-06, 3.7096274594810356e-05, 0.00022273828894788853, 0.001026271328042531, 0.0024026430284573874]"
231,7,d_5_74,Dummy,0,"[0, 0, 2.1795464766496937, 0.8746810479759151, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 7, corrupt: False ), Client id: 34]","[1.0004865273110327e-21, 5.6406666210769795e-21, 4.11297484138973e-20, 2.1296486432946714e-19, 5.9459601788451064e-18, 3.7424943973751265e-17, 3.284699613884399e-16, 1.7163044867945314e-15, 5.921965943092684e-15, 4.5228103092162116e-14, 3.3882943758986745e-13, 2.354489035057383e-12, 1.2860574147183998e-11, 1.130572126180277e-10, 7.573771617023832e-10, 4.204525017078492e-09, 3.116445777176927e-08, 1.6468133528229728e-07, 1.4020991498528898e-06, 8.09950568063074e-06, 4.448687500236696e-05, 0.0002214664335482286, 0.000915271128050723, 0.0023323630848867244]"
232,8,d_4_86,Dummy,0,"[0, 0, 0.07091010458695818, 1.6426994577065221, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 8, corrupt: False ), Client id: 52]","[2.2140635082401694e-21, 1.2851260482572603e-20, 9.062351596432858e-20, 4.568812680699149e-19, 8.351542974034247e-18, 5.002683876113919e-17, 4.188210098805896e-16, 2.0021041302048443e-15, 6.404735554774866e-15, 4.392210635583659e-14, 2.9773608806363555e-13, 2.097816034601252e-12, 1.1664144847540828e-11, 1.0629589243723606e-10, 6.852801443531977e-10, 3.4511275944040705e-09, 2.19823466155967e-08, 9.780573900599943e-08, 9.549097927836818e-07, 4.668715963565728e-06, 3.38369003925586e-05, 0.0001650666070667277, 0.0007583720914218331, 0.00219909450761828]"
233,9,d_5_76,Dummy,0,"[0, 0, 4.307868345437137e-05, 2.3445831757340785, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 93]","[9.485221993689776e-22, 5.347695709317441e-21, 3.899350801843864e-20, 2.0190366985252114e-19, 5.647755313160708e-18, 3.5549188157433675e-17, 3.1202157329287665e-16, 1.6304081484241962e-15, 5.614384609483299e-15, 4.2878998014660614e-14, 3.2123095572058763e-13, 2.2384166344943768e-12, 1.2192608038431367e-11, 1.0756069138709042e-10, 7.180397052427719e-10, 3.986145947631895e-09, 2.9686332937302498e-08, 1.5612794182926935e-07, 1.3369986956975283e-06, 7.67882498392208e-06, 4.252452469172996e-05, 0.00020996367557307821, 0.0008677328076879777, 0.002211222342943162]"
234,9,d_6_72,Dummy,0,"[0, 0, 1.2063288434728472, 2.541627412073145, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 48]","[3.3870517698490054e-22, 1.983726395297586e-21, 1.5979250367314782e-20, 8.346411670155e-20, 2.2574868101598215e-18, 1.4193406165190155e-17, 1.250530710576226e-16, 6.506566886570258e-16, 2.3858900217257312e-15, 1.7808264349872703e-14, 1.677057854142963e-13, 1.0388022125311663e-12, 7.321218228993392e-12, 5.4703904881285205e-11, 4.006911501792251e-10, 2.222661437805577e-09, 1.6408753068444526e-08, 7.360768781452553e-08, 6.83966766375101e-07, 4.433618902019044e-06, 2.3992586378956618e-05, 0.0001630410736044633, 0.0007812089527524986, 0.0020489466655817727]"
235,8,d_5_78,Dummy,0,"[0, 0, 0.23657493912919003, 0.038686944498065166, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 8, corrupt: False ), Client id: 59]","[5.147387980620358e-22, 2.9023916947744553e-21, 2.1380570311333937e-20, 1.107725137230667e-19, 3.145304458105545e-18, 1.9807423779177253e-17, 1.739713386081342e-16, 9.09446934020833e-16, 3.05136511080486e-15, 2.3308662053908575e-14, 1.7822905017850733e-13, 1.2627729193913295e-12, 6.807678155356065e-12, 6.129760563493175e-11, 3.916826159295209e-10, 2.1755387913773425e-09, 1.721495069912377e-08, 8.534797649370616e-08, 7.865504266796696e-07, 4.405812123205096e-06, 2.584361005614339e-05, 0.00012578495174004177, 0.0005397130619339043, 0.0014647827463550058]"
236,9,d_5_77,Dummy,0,"[0, 0, 0.7588327822046753, 3.130787177096958, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 82]","[3.213036660521478e-22, 1.8124751751590087e-21, 1.3480311094708484e-20, 6.98976642028434e-20, 1.9601685371700224e-18, 1.2345096667114938e-17, 1.0844113159773612e-16, 5.66924794690507e-16, 1.9154135899503604e-15, 1.464152147256774e-14, 1.1414578244474588e-13, 7.886714200825246e-13, 4.395782043870056e-12, 3.834814905337063e-11, 2.492232988764962e-10, 1.3869289314950873e-09, 1.0800389535495777e-08, 5.472981438674605e-08, 4.946069301637765e-07, 2.943308709504574e-06, 1.633377553191629e-05, 8.83322619721308e-05, 0.0003944127152256182, 0.0011372018988738137]"
237,8,d_6_74,Dummy,0,"[0, 0, 0.8034849277905604, 1.0719503527678997, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 91]","[1.3014468083959526e-22, 7.625238087153519e-22, 6.476217256513485e-21, 3.3917324588053144e-20, 8.977345442407174e-19, 5.6493342933601205e-18, 4.982332282516306e-17, 2.594805169532292e-16, 9.241094238573498e-16, 6.909806438665586e-15, 7.046361979273688e-14, 4.1836860189748484e-13, 3.1071614632060607e-12, 2.222231345968614e-11, 1.5732840890446268e-10, 8.750607990100601e-10, 6.776176249880502e-09, 2.945647008200753e-08, 2.898448288033087e-07, 2.0842081445121256e-06, 1.047381288119561e-05, 8.157127418234714e-05, 0.00041047389591540356, 0.0012150335995624495]"
238,7,d_4_88,Dummy,0,"[0, 0, 0.6383750817426511, 1.2081806731548996, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 87]","[6.95484761037298e-22, 4.0371375906869496e-21, 2.8984786396644297e-20, 1.4635412968098248e-19, 2.6773094905951144e-18, 1.6061941279975332e-17, 1.3470307019367165e-16, 6.457026778978246e-16, 2.0225787887998176e-15, 1.3888048917200827e-14, 1.0273425029888002e-13, 6.921484147830146e-13, 4.108995172463148e-12, 3.540587820443796e-11, 2.1884261137635147e-10, 1.1058570232362152e-09, 7.66985267810222e-09, 3.1801922618468204e-08, 3.421336484675016e-07, 2.012903813730003e-06, 1.2536061904594174e-05, 7.864674087768233e-05, 0.0003933211663176887, 0.0012857287320967188]"
239,9,d_5_79,Dummy,0,"[0, 0, 0.048013841765261904, 1.5413393015240395, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 35]","[1.3557443528195818e-22, 7.651149943785632e-22, 5.804046835136413e-21, 3.0133745189363166e-20, 8.468061699129855e-19, 5.335907782805722e-18, 4.6904936950241726e-17, 2.4532838322100746e-16, 8.128672875586975e-16, 6.2179700970468396e-15, 5.036807901654499e-14, 3.4530936275569196e-13, 1.9639957552417616e-12, 1.6963509800652363e-11, 1.0721373158792083e-10, 5.977764834000154e-10, 4.859830414754749e-09, 2.3724746585638448e-08, 2.2560386123451445e-07, 1.3812569818598044e-06, 7.670789364099134e-06, 4.424986628115732e-05, 0.0002071053598469705, 0.0006368246204445881]"
240,7,d_4_87,Dummy,0,"[0, 0, 1.426802352879213, 1.2007663151014905, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 7, corrupt: False ), Client id: 63]","[3.1620080959784543e-22, 1.8356560535996366e-21, 1.322034920341574e-20, 6.678392519602012e-20, 1.232801712672168e-18, 7.403567897462972e-18, 6.216257622783125e-17, 2.9853012463159507e-16, 9.263831862327956e-16, 6.3722248398830695e-15, 4.7848020366301953e-14, 3.248306827927352e-13, 1.92404208652493e-12, 1.6717688552689523e-11, 1.0177664363711681e-10, 5.16645400122612e-10, 3.72584814289453e-09, 1.5145701109287545e-08, 1.6876652765748526e-07, 9.866133132281972e-07, 6.298855449962181e-06, 3.927955392160418e-05, 0.00019927222576869604, 0.0006632041148054745]"
241,9,d_6_75,Dummy,0,"[0, 0, 0.7601366078539177, 0.7384859624313509, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 9, corrupt: False ), Client id: 93]","[4.3723240231013835e-23, 2.5628315575766554e-22, 2.2779700236154702e-21, 1.1957281928203412e-20, 3.125682105641582e-19, 1.9687194795004763e-18, 1.737993208832193e-17, 9.060141270417197e-17, 3.1313563361420873e-16, 2.3458196216064596e-15, 2.5533514992330253e-14, 1.4750951487030593e-13, 1.1349149950957662e-12, 7.90115149438549e-12, 5.4079897453923744e-11, 3.016284559740246e-10, 2.4471277941750604e-09, 1.0322820279255787e-08, 1.0716600299580374e-07, 8.193100320815926e-07, 3.973221127812308e-06, 3.334045276764782e-05, 0.00017254226897990324, 0.0005427785427943036]"
242,9,d_4_90,Dummy,0,"[0, 0, 0.5067535236486158, 0.5620932128192837, 0]","[None, None, ( id: 4, corrupt: False ), ( id: 9, corrupt: False ), Client id: 93]","[2.4744201544617193e-22, 1.4364872567731572e-21, 1.0380163263272728e-20, 5.244982443066755e-20, 9.721907029363396e-19, 5.841471364878271e-18, 4.9075260809083703e-17, 2.3589570361561486e-16, 7.249384432899669e-16, 4.986565844857249e-15, 3.801237337534257e-14, 2.585648126028809e-13, 1.5330572527111781e-12, 1.3346313940231528e-11, 7.964501374599449e-11, 4.042993414214335e-10, 3.0144105082188466e-09, 1.1852223947793996e-08, 1.3749543896836782e-07, 8.053733175160447e-07, 5.1738954934260984e-06, 3.2369109959532935e-05, 0.00016537360299467754, 0.0005551499350320835]"
243,9,d_5_81,Dummy,0,"[0, 0, 0.17744351863738095, 0.014583308724650294, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 17]","[6.655619329175196e-23, 3.757655193209985e-22, 2.8995886368103727e-21, 1.5070937094903712e-20, 4.2099693209419017e-19, 2.653622329936359e-18, 2.333663834476181e-17, 1.220921461886548e-16, 4.011854789129124e-16, 3.0708297118519475e-15, 2.5689044816832443e-14, 1.730655685046886e-13, 1.0119036430714926e-12, 8.553703237670737e-12, 5.357398305695639e-11, 2.992132306661093e-10, 2.47483799095487e-09, 1.1936162322665486e-08, 1.1577289137629308e-07, 7.391383679697333e-07, 3.9996398822094275e-06, 2.4783933840588092e-05, 0.00011952321116862019, 0.000381531509743513]"
244,9,d_5_80,Dummy,0,"[0, 0, 0.6756744282186694, 0.026831930710174125, 0]","[None, None, ( id: 5, corrupt: False ), ( id: 9, corrupt: False ), Client id: 58]","[5.866895104607477e-23, 3.3127880328738925e-22, 2.5704518828163874e-21, 1.3364902681451747e-20, 3.71863449660594e-19, 2.3440790817050684e-18, 2.061632108442624e-17, 1.0786632002129378e-16, 3.5423866974524285e-16, 2.712033469343665e-15, 2.2920776258668934e-14, 1.5312623047697833e-13, 9.056695467507656e-13, 7.57775109724276e-12, 4.7487918808391123e-11, 2.6536175970198826e-10, 2.1969207885758724e-09, 1.060244541202722e-08, 1.0293259488852476e-07, 6.690215186289572e-07, 3.567426464069313e-06, 2.2722509598918087e-05, 0.0001104647391310138, 0.00035602165509942277]"
245,8,d_6_76,Dummy,0,"[0, 0, 0.839286483637664, 0.5268629893438174, 0]","[None, None, ( id: 6, corrupt: False ), ( id: 8, corrupt: False ), Client id: 43]","[3.6702343318065134e-23, 2.1516684419364175e-22, 1.9248600400375067e-21, 1.0108407751854056e-20, 2.60755145784859e-19, 1.642373464531405e-18, 1.4498936783243692e-17, 7.558281290138196e-17, 2.6377048421406913e-16, 1.9775104887599055e-15, 2.1703651467864414e-14, 1.2305750794438286e-13, 9.661788455432867e-13, 6.591412178698994e-12, 4.58158331801679e-11, 2.558162368066916e-10, 2.041478125918759e-09, 8.811574501380526e-09, 8.940156353045245e-08, 7.070645138538278e-07, 3.3145976442972954e-06, 2.896802369358701e-05, 0.00015061696096404644, 0.0004783961440410657]"
